test	run1	run2	run3	verdict	cause
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutInAndOutButton(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[12]	PASS	ERROR	PASS	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'Mouse clicked: 50, 10'
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapping_oneButtonOnScreen(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
TouchEventLookaheadTest.mergeMoves(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
TouchExceptionTest.testRuntimeException(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
TouchLagTest.testMultitouchLag	PASS	PASS	PASS	stable-pass	
TouchLagTest.testTouchLag	PASS	PASS	PASS	stable-pass	
TouchPipelineTest.testFilters	PASS	PASS	PASS	stable-pass	
USKeyboardTest.testBackspace	PASS	PASS	PASS	stable-pass	
USKeyboardTest.testCapsLock	PASS	PASS	PASS	stable-pass	
USKeyboardTest.testPressReleaseOrder	PASS	PASS	PASS	stable-pass	
USKeyboardTest.testShift	PASS	PASS	PASS	stable-pass	
ZoomTest.testZoomIn(TestTouchDevice)[1]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomIn(TestTouchDevice)[2]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomIn(TestTouchDevice)[3]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomIn(TestTouchDevice)[4]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomIn(TestTouchDevice)[5]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomIn(TestTouchDevice)[6]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomIn(TestTouchDevice)[7]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomIn(TestTouchDevice)[8]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomIn(TestTouchDevice)[9]	ERROR	PASS	ERROR	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomInSmallStepBigStep(TestTouchDevice)[1]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomInSmallStepBigStep(TestTouchDevice)[2]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomInSmallStepBigStep(TestTouchDevice)[3]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomInSmallStepBigStep(TestTouchDevice)[4]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomInSmallStepBigStep(TestTouchDevice)[5]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomInSmallStepBigStep(TestTouchDevice)[6]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomInSmallStepBigStep(TestTouchDevice)[7]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomInSmallStepBigStep(TestTouchDevice)[8]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomInSmallStepBigStep(TestTouchDevice)[9]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 240'
ZoomTest.testZoomOut(TestTouchDevice)[1]	PASS	ERROR	ERROR	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 80'
ZoomTest.testZoomOut(TestTouchDevice)[2]	PASS	ERROR	ERROR	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 80'
ZoomTest.testZoomOut(TestTouchDevice)[3]	PASS	ERROR	ERROR	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 80'
ZoomTest.testZoomOut(TestTouchDevice)[4]	PASS	ERROR	ERROR	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 80'
ZoomTest.testZoomOut(TestTouchDevice)[5]	PASS	ERROR	ERROR	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 80'
ZoomTest.testZoomOut(TestTouchDevice)[6]	PASS	ERROR	ERROR	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 80'
ZoomTest.testZoomOut(TestTouchDevice)[7]	PASS	ERROR	ERROR	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 80'
ZoomTest.testZoomOut(TestTouchDevice)[8]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: MOVED 640, 240'
ZoomTest.testZoomOut(TestTouchDevice)[9]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'TouchPoint: PRESSED 640, 80'
ZoomTest.testZoomOutSmallStepBigStep(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
ZoomTest.testZoomOutSmallStepBigStep(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
ZoomTest.testZoomOutSmallStepBigStep(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
ZoomTest.testZoomOutSmallStepBigStep(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
ZoomTest.testZoomOutSmallStepBigStep(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
ZoomTest.testZoomOutSmallStepBigStep(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
ZoomTest.testZoomOutSmallStepBigStep(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
ZoomTest.testZoomOutSmallStepBigStep(TestTouchDevice)[8]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 80'
ZoomTest.testZoomOutSmallStepBigStep(TestTouchDevice)[9]	PASS	ERROR	ERROR	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: PRESSED 640, 80'
